customer_id,last_purchase,frequency,monetary,total_profit,recency_days,signup_date,region,acquisition_channel,tenure_days,annual_purchase_frequency,avg_order_value,estimated_annual_value,estimated_clv,R_score,F_score,M_score,rfm_score,customer_segment
CUST00517,2025-12-19,27,9960.7,4055.54,12,2025-01-05,West,Direct,360,27.375,368.91481481481486,10099.043055555558,14441.63,1,1,1,111,Lost Customers
CUST00518,2025-08-12,10,3294.2200000000003,1327.88,141,2024-01-28,East,Referral,703,5.19203413940256,329.422,1710.3702702702703,2445.83,4,2,2,422,Potential Loyalists
CUST00519,2025-01-07,1,396.07,156.17,358,2024-07-18,South,Direct,531,0.6873822975517891,396.07,272.25150659133715,389.32,5,5,5,555,Champions
CUST00520,2025-03-29,3,939.88,322.12,277,2024-09-06,North,Email,481,2.2765072765072762,313.29333333333335,713.214553014553,1019.9,5,5,5,555,Champions
CUST00521,2025-11-22,7,1905.3799999999999,904.62,39,2024-05-30,Central,Referral,580,4.405172413793104,272.19714285714286,1199.0753448275864,1714.68,2,3,3,233,At Risk
CUST00522,2024-09-24,4,760.77,331.43,463,2024-03-02,South,Direct,669,2.182361733931241,190.1925,415.0688340807175,593.55,5,4,5,545,Champions
CUST00523,2025-11-17,15,6687.43,2972.1,44,2024-03-21,West,Referral,650,8.423076923076923,445.82866666666666,3755.249153846154,5370.01,2,1,1,211,Lost Customers
CUST00524,2025-06-30,8,2173.63,978.87,184,2024-12-12,North,Paid Search,384,7.604166666666668,271.70375,2066.0805989583337,2954.5,4,3,3,433,Loyal Customers
CUST00525,2025-11-18,4,913.8199999999999,391.01,43,2024-05-13,Central,Referral,597,2.4455611390284755,228.45499999999998,558.7006700167503,798.94,2,4,5,245,At Risk
CUST00526,2025-12-23,6,2473.18,1127.67,8,2024-05-10,North,Referral,600,3.6500000000000004,412.19666666666666,1504.5178333333336,2151.46,1,4,3,143,At Risk
CUST00527,2025-12-30,15,4129.04,1768.8400000000001,1,2025-01-22,North,Direct,343,15.96209912536443,275.26933333333335,4393.87638483965,6283.24,1,1,2,112,Lost Customers
CUST00528,2025-12-04,16,5787.17,2636.46,27,2024-03-01,Central,Email,670,8.716417910447761,361.698125,3152.7120149253733,4508.38,2,1,1,211,Lost Customers
CUST00529,2025-10-23,10,3605.48,1447.3600000000001,69,2025-01-19,Central,Email,346,10.54913294797688,360.548,3803.4687861271677,5438.96,3,2,2,322,Needs Attention
CUST00530,2025-12-21,21,7287.93,3459.51,10,2025-01-21,North,Direct,344,22.281976744186046,347.0442857142857,7732.832703488371,11057.95,1,1,1,111,Lost Customers
CUST00531,2025-07-21,4,1960.8200000000002,797.65,163,2024-09-08,East,Social,479,3.048016701461378,490.20500000000004,1494.153027139875,2136.64,4,4,3,443,Loyal Customers
CUST00532,2025-06-28,6,2161.29,864.02,186,2024-03-10,West,Direct,661,3.313161875945537,360.215,1193.4506051437215,1706.63,4,4,3,443,Loyal Customers
CUST00533,2025-11-06,7,2413.17,1057.55,55,2024-03-06,Central,Email,665,3.8421052631578947,344.73857142857145,1324.521879699248,1894.07,3,3,3,333,Needs Attention
CUST00534,2024-07-21,1,310.19,163.39,528,2024-04-29,South,Paid Search,611,0.5973813420621932,310.19,185.3017184942717,264.98,5,5,5,555,Champions
CUST00535,2025-11-30,16,5236.39,2283.4,31,2024-08-30,East,Direct,488,11.967213114754097,327.274375,3916.5621926229505,5600.68,2,1,1,211,Lost Customers
CUST00536,2025-12-01,14,4954.17,2160.35,30,2024-03-05,West,Organic Search,666,7.672672672672673,353.8692857142857,2715.123198198198,3882.63,2,1,1,211,Lost Customers
CUST00537,2025-04-26,2,473.23,220.92000000000002,249,2024-07-10,West,Organic Search,539,1.3543599257884973,236.615,320.4618738404453,458.26,5,5,5,555,Champions
CUST00540,2025-04-18,4,1299.68,557.75,257,2024-01-09,North,Direct,722,2.0221606648199444,324.92,657.0404432132964,939.57,5,4,4,544,Champions
CUST00541,2025-12-02,7,1828.64,871.01,29,2024-10-24,Central,Paid Search,433,5.900692840646652,261.2342857142857,1541.4632794457277,2204.29,2,3,4,234,At Risk
CUST00542,2025-11-18,14,5739.64,2153.45,43,2024-01-24,Central,Organic Search,707,7.227722772277228,409.9742857142857,2963.1804809052333,4237.35,2,1,1,211,Lost Customers
CUST00543,2025-11-08,20,8691.68,3677.83,53,2024-03-22,West,Direct,649,11.248073959938367,434.584,4888.232973805855,6990.17,3,1,1,311,Needs Attention
CUST00544,2025-10-05,8,2506.96,1036.76,87,2024-03-14,North,Organic Search,657,4.444444444444445,313.37,1392.7555555555557,1991.64,3,3,3,333,Needs Attention
CUST00545,2025-10-17,5,2391.54,1232.74,75,2024-12-15,North,Organic Search,381,4.79002624671916,478.308,2291.1078740157477,3276.28,3,4,3,343,Needs Attention
CUST00546,2025-10-23,4,1076.68,487.29999999999995,69,2024-01-23,West,Paid Search,708,2.062146892655367,269.17,555.0680790960453,793.75,3,4,4,344,Needs Attention
CUST00547,2025-12-22,9,4543.08,2117.82,9,2024-06-29,North,Social,550,5.972727272727273,504.78666666666663,3014.953090909091,4311.38,1,2,2,122,Lost Customers
CUST00548,2025-08-17,1,433.5,168.06,136,2024-09-05,Central,Direct,482,0.7572614107883818,433.5,328.27282157676353,469.43,4,5,5,455,Champions
CUST00549,2024-08-28,2,932.14,283.37,490,2024-08-04,South,Direct,514,1.4202334630350195,466.07,661.9282101167315,946.56,5,5,5,555,Champions
CUST00550,2025-11-22,11,3820.0,1629.99,39,2024-10-12,West,Referral,445,9.02247191011236,347.27272727272725,3133.258426966292,4480.56,2,2,2,222,Lost Customers
CUST00551,2025-02-20,7,2469.44,1144.78,314,2024-12-03,Central,Organic Search,393,6.5012722646310435,352.77714285714285,2293.500254452926,3279.71,5,3,3,533,Loyal Customers
CUST00553,2025-10-10,4,908.5600000000001,424.95,82,2024-12-13,South,Social,383,3.8120104438642297,227.14000000000001,865.8600522193212,1238.18,3,4,5,345,Needs Attention
CUST00554,2025-04-08,5,2794.33,1185.96,267,2024-05-13,East,Organic Search,597,3.0569514237855944,558.866,1708.42621440536,2443.05,5,4,3,543,Loyal Customers
CUST00555,2025-12-02,2,377.1,187.98,29,2025-02-17,East,Paid Search,317,2.302839116719243,188.55,434.20031545741324,620.91,2,5,5,255,At Risk
CUST00556,2025-09-23,10,3609.15,1358.1000000000001,99,2024-07-30,South,Paid Search,519,7.032755298651252,360.915,2538.226878612717,3629.66,4,2,2,422,Potential Loyalists
CUST00557,2025-11-14,32,13128.32,5587.76,47,2024-11-05,East,Organic Search,421,27.743467933491686,410.26,11382.0351543943,16276.31,3,1,1,311,Needs Attention
CUST00558,2025-04-18,1,301.68,147.66,257,2025-01-02,Central,Social,363,1.0055096418732783,301.68,303.3421487603306,433.78,5,5,5,555,Champions
CUST00559,2025-12-26,17,4865.45,2162.56,5,2024-11-28,East,Referral,398,15.590452261306533,286.2029411764706,4462.033291457286,6380.71,1,1,1,111,Lost Customers
CUST00560,2025-12-30,27,10245.4,4511.0599999999995,1,2024-12-23,North,Organic Search,373,26.420911528150135,379.4592592592592,10025.659517426273,14336.69,1,1,1,111,Lost Customers
CUST00561,2025-09-23,10,1919.88,757.89,99,2024-08-13,South,Social,505,7.227722772277228,191.988,1387.6360396039604,1984.32,4,2,3,423,Potential Loyalists
CUST00562,2025-12-15,11,3106.3599999999997,1243.3899999999999,16,2024-01-19,South,Direct,712,5.639044943820225,282.3963636363636,1592.4457865168538,2277.2,1,2,2,122,Lost Customers
CUST00563,2025-11-15,3,1176.27,495.69000000000005,46,2024-07-26,North,Direct,523,2.0936902485659656,392.09,820.9150095602295,1173.91,3,5,4,354,Needs Attention
CUST00564,2025-12-25,17,6104.39,2802.34,6,2024-03-17,North,Direct,654,9.48776758409786,359.0817647058824,3406.8843272171257,4871.84,1,1,1,111,Lost Customers
CUST00565,2025-11-21,4,970.94,349.07,40,2025-01-08,West,Email,357,4.089635854341736,242.735,992.6977591036415,1419.56,2,4,4,244,At Risk
CUST00566,2025-11-25,4,1322.3600000000001,368.59000000000003,36,2024-04-09,South,Direct,631,2.3137876386687797,330.59000000000003,764.9150554675119,1093.83,2,4,4,244,At Risk
CUST00567,2025-11-19,8,1893.07,860.1700000000001,42,2024-04-05,Central,Paid Search,635,4.5984251968503935,236.63375,1088.1425984251969,1556.04,2,3,3,233,At Risk
CUST00568,2025-10-12,16,7999.14,3222.86,80,2024-04-14,South,Email,626,9.329073482428115,499.94625,4664.035303514377,6669.57,3,1,1,311,Needs Attention
CUST00569,2025-12-11,20,5702.93,2364.51,20,2024-09-26,North,Organic Search,461,15.835140997830802,285.1465,4515.335032537961,6456.93,2,1,1,211,Lost Customers
CUST00570,2025-09-10,3,1619.03,849.56,112,2024-08-27,West,Email,491,2.230142566191446,539.6766666666666,1203.5559063136454,1721.08,4,5,4,454,Champions
CUST00571,2025-11-14,8,2177.71,981.9,47,2025-02-02,Central,Email,332,8.795180722891565,272.21375,2394.169126506024,3423.66,3,3,3,333,Needs Attention
CUST00572,2025-12-21,4,663.85,171.39000000000001,10,2024-06-23,South,Paid Search,556,2.6258992805755397,165.9625,435.800809352518,623.2,1,4,5,145,At Risk
CUST00573,2025-12-20,7,2622.9500000000003,1106.79,11,2024-04-28,North,Direct,612,4.17483660130719,374.7071428571429,1564.341094771242,2237.01,1,3,3,133,At Risk
CUST00574,2025-12-01,11,3926.79,1647.0,30,2024-01-21,North,Paid Search,710,5.654929577464789,356.9809090909091,2018.7019014084508,2886.74,2,2,2,222,Lost Customers
CUST00575,2025-12-03,26,9944.36,4323.02,28,2024-01-03,East,Paid Search,728,13.035714285714285,382.47538461538466,4985.839835164836,7129.75,2,1,1,211,Lost Customers
CUST00576,2025-10-11,11,2941.67,1197.55,81,2024-06-05,East,Organic Search,574,6.994773519163763,267.42454545454547,1870.5741289198606,2674.92,3,2,2,322,Needs Attention
CUST00577,2025-08-04,3,459.78000000000003,83.9,149,2025-01-23,South,Email,342,3.2017543859649122,153.26000000000002,490.7008771929825,701.7,4,5,5,455,Champions
CUST00579,2025-11-08,15,4675.02,2158.33,53,2025-01-10,East,Email,355,15.422535211267606,311.668,4806.710704225352,6873.6,3,1,1,311,Needs Attention
CUST00580,2025-12-15,10,3846.34,1547.21,16,2024-02-12,Central,Paid Search,688,5.305232558139535,384.634,2040.5728197674418,2918.02,1,2,2,122,Lost Customers
CUST00581,2024-01-16,1,316.56,140.22,715,2024-02-09,West,Direct,691,0.5282199710564399,316.56,167.21331403762662,239.12,5,5,5,555,Champions
CUST00582,2025-12-13,8,2383.42,974.08,18,2024-12-16,East,Direct,380,7.68421052631579,297.9275,2289.337631578948,3273.75,1,3,3,133,At Risk
CUST00583,2025-05-13,5,2123.88,855.09,232,2024-02-14,North,Social,686,2.6603498542274053,424.776,1130.0527696793004,1615.98,5,4,3,543,Loyal Customers
CUST00584,2025-06-21,13,4246.24,1730.24,193,2024-01-22,South,Referral,709,6.692524682651622,326.63384615384615,2186.005077574048,3125.99,4,2,2,422,Potential Loyalists
CUST00585,2025-12-24,22,8795.87,3266.74,7,2024-06-18,South,Direct,561,14.313725490196079,399.8122727272728,5722.803119429591,8183.61,1,1,1,111,Lost Customers
CUST00586,2025-11-05,11,2975.2400000000002,1272.85,56,2025-01-23,West,Direct,342,11.739766081871345,270.47636363636366,3175.329239766082,4540.72,3,2,2,322,Needs Attention
CUST00587,2025-12-20,4,1583.28,671.01,11,2024-10-16,Central,Social,441,3.310657596371882,395.82,1310.4244897959184,1873.91,1,4,4,144,At Risk
CUST00588,2025-10-29,9,4072.4199999999996,1945.71,63,2024-02-11,Central,Direct,689,4.7677793904209,452.4911111111111,2157.377793904209,3085.05,3,2,2,322,Needs Attention
CUST00590,2025-11-17,6,2004.09,926.4399999999999,44,2024-12-20,Central,Direct,376,5.824468085106383,334.015,1945.4597074468084,2782.01,2,4,3,243,At Risk
CUST00591,2025-12-10,4,1059.29,336.33,21,2024-12-02,Central,Email,394,3.7055837563451774,264.8225,981.3219543147208,1403.29,2,4,4,244,At Risk
CUST00592,2024-12-20,7,2565.26,1088.3,376,2025-01-14,North,Organic Search,351,7.279202279202279,366.46571428571434,2667.578062678063,3814.64,5,3,3,533,Loyal Customers
CUST00594,2025-10-29,26,8135.25,3228.85,63,2025-02-15,South,Social,319,29.74921630094044,312.8942307692308,9308.35815047022,13310.95,3,1,1,311,Needs Attention
CUST00595,2025-09-14,22,6698.179999999999,2966.19,108,2024-05-14,East,Social,596,13.473154362416107,304.46272727272725,4102.07332214765,5865.96,4,1,1,411,Potential Loyalists
CUST00596,2025-12-13,21,8513.39,4039.04,18,2024-12-02,North,Email,394,19.45431472081218,405.39952380952377,7886.769923857867,11278.08,1,1,1,111,Lost Customers
CUST00597,2025-12-11,19,6884.3,2843.08,20,2024-08-31,Central,Social,487,14.240246406570842,362.3315789473684,5159.690965092403,7378.36,2,1,1,211,Lost Customers
CUST00598,2025-12-28,25,7263.009999999999,2781.43,3,2024-11-23,East,Social,403,22.642679900744415,290.5204,6578.160421836228,9406.77,1,1,1,111,Lost Customers
CUST00599,2025-05-17,4,1834.38,671.69,228,2024-09-20,East,Direct,467,3.126338329764454,458.595,1433.7231263383298,2050.22,5,4,4,544,Champions
CUST00600,2025-12-27,29,8759.5,3588.46,4,2024-09-26,North,Organic Search,461,22.960954446854664,302.05172413793105,6935.395878524946,9917.62,1,1,1,111,Lost Customers
CUST00601,2024-06-29,2,110.53,28.37,550,2024-09-15,South,Paid Search,472,1.5466101694915253,55.265,85.47341101694914,122.23,5,5,5,555,Champions
CUST00602,2025-11-04,11,4233.45,1631.88,57,2024-11-23,North,Direct,403,9.962779156327544,384.85909090909087,3834.266129032258,5483.0,3,2,2,322,Needs Attention
CUST00603,2025-01-20,2,667.41,176.67000000000002,345,2024-11-06,Central,Direct,420,1.7380952380952381,333.705,580.0110714285714,829.42,5,5,5,555,Champions
CUST00604,2025-11-08,3,1380.0900000000001,647.74,53,2024-02-26,East,Direct,674,1.6246290801186944,460.03000000000003,747.3781157270031,1068.75,3,5,4,354,Needs Attention
CUST00605,2025-11-29,10,5338.78,2541.49,32,2024-12-12,West,Direct,384,9.505208333333334,533.8779999999999,5074.621614583333,7256.71,2,2,1,221,Lost Customers
CUST00606,2025-11-15,8,3087.7200000000003,1349.79,46,2024-08-13,South,Direct,505,5.782178217821782,385.96500000000003,2231.7184158415844,3191.36,3,3,2,332,Needs Attention
CUST00607,2025-06-02,2,588.27,208.26,212,2024-05-15,South,Paid Search,595,1.2268907563025209,294.135,360.87151260504197,516.05,5,5,5,555,Champions
CUST00608,2025-12-12,12,5066.85,2184.2400000000002,19,2024-08-03,South,Email,515,8.504854368932039,422.2375,3591.0684466019416,5135.23,1,2,1,121,Lost Customers
CUST00610,2025-12-02,13,5447.64,2495.15,29,2024-12-26,West,Social,370,12.824324324324323,419.0492307692308,5374.023243243243,7684.85,2,2,1,221,Lost Customers
CUST00611,2025-12-21,23,10117.9,4905.52,10,2024-12-16,North,Direct,380,22.092105263157897,439.9086956521739,9718.509210526316,13897.47,1,1,1,111,Lost Customers
CUST00612,2025-10-23,4,2064.1099999999997,940.5999999999999,69,2024-07-13,Central,Paid Search,536,2.7238805970149254,516.0274999999999,1405.5972947761193,2010.0,3,4,3,343,Needs Attention
CUST00613,2025-07-03,7,1966.08,931.42,181,2024-11-25,North,Social,401,6.371571072319202,280.86857142857144,1789.5740648379053,2559.09,4,3,3,433,Loyal Customers
CUST00614,2025-04-04,2,208.89,31.38,271,2024-06-10,Central,Paid Search,569,1.2829525483304043,104.445,133.99797891036906,191.62,5,5,5,555,Champions
CUST00615,2025-11-17,7,1432.03,601.16,44,2024-10-15,North,Organic Search,442,5.78054298642534,204.57571428571427,1182.55871040724,1691.06,2,3,4,234,At Risk
CUST00616,2025-11-26,9,3628.5099999999998,1601.2,35,2024-09-25,South,Organic Search,462,7.1103896103896105,403.16777777777776,2866.679978354978,4099.35,2,2,2,222,Lost Customers
CUST00617,2025-12-12,9,2507.64,889.24,19,2024-04-14,Central,Organic Search,626,5.247603833865814,278.62666666666667,1462.1223642172522,2090.83,1,2,3,123,Lost Customers
CUST00618,2025-05-28,9,3626.91,1799.97,217,2024-04-21,North,Direct,619,5.306946688206785,402.99,2138.646445880452,3058.26,5,2,2,522,Potential Loyalists
CUST00619,2025-11-23,9,1793.74,586.6,38,2024-01-26,South,Email,705,4.659574468085107,199.30444444444444,928.6739007092199,1328.0,2,2,4,224,Lost Customers
CUST00620,2025-11-12,3,2020.86,878.9000000000001,49,2024-02-28,East,Direct,672,1.6294642857142858,673.62,1097.6397321428572,1569.62,3,5,3,353,Needs Attention
CUST00621,2025-09-17,5,2087.05,1013.88,105,2024-07-01,South,Referral,548,3.3302919708029197,417.41,1390.097171532847,1987.84,4,4,3,443,Loyal Customers
CUST00622,2025-08-29,4,1198.13,409.74,124,2024-07-19,West,Organic Search,530,2.7547169811320753,299.5325,825.1272641509435,1179.93,4,4,4,444,Champions
CUST00623,2025-12-08,3,726.73,336.8,23,2024-03-10,Central,Organic Search,661,1.6565809379727685,242.24333333333334,401.29568835098337,573.85,2,5,5,255,At Risk
CUST00624,2025-10-15,10,4575.78,2231.07,77,2024-06-24,Central,Direct,555,6.576576576576576,457.578,3009.296756756756,4303.29,3,2,2,322,Needs Attention
CUST00625,2025-12-28,15,7053.7,3138.98,3,2024-09-10,South,Paid Search,477,11.477987421383647,470.24666666666667,5397.485324947589,7718.4,1,1,1,111,Lost Customers
CUST00627,2025-11-24,9,1606.31,531.9200000000001,37,2024-05-22,South,Organic Search,588,5.586734693877551,178.4788888888889,997.1142006802721,1425.87,2,2,4,224,Lost Customers
CUST00628,2024-06-07,3,876.09,456.43,572,2024-06-03,South,Referral,576,1.9010416666666667,292.03000000000003,555.1611979166668,793.88,5,5,5,555,Champions
CUST00629,2025-09-25,4,777.29,224.53,97,2024-07-31,North,Direct,518,2.8185328185328187,194.3225,547.7043436293436,783.22,3,4,5,345,Needs Attention
CUST00630,2025-10-17,3,606.8,173.15,75,2024-06-02,Central,Paid Search,577,1.8977469670710572,202.26666666666665,383.8509532062391,548.91,3,5,5,355,Needs Attention
CUST00631,2025-12-20,9,3536.1499999999996,994.91,11,2024-11-05,Central,Paid Search,421,7.802850356294536,392.9055555555555,3065.783254156769,4384.07,1,2,2,122,Lost Customers
CUST00632,2025-06-30,6,1205.32,482.2,184,2024-05-17,West,Direct,593,3.693086003372681,200.88666666666666,741.8917369308599,1060.91,4,4,4,444,Champions
CUST00633,2025-12-30,6,2307.36,1094.0,1,2024-07-01,East,Paid Search,548,3.9963503649635035,384.56,1536.836496350365,2197.68,1,4,3,143,At Risk
CUST00634,2025-10-31,13,6748.3099999999995,3180.15,61,2024-06-08,East,Email,571,8.309982486865149,519.1007692307692,4313.718301225919,6168.62,3,2,1,321,Needs Attention
CUST00636,2025-09-22,4,953.84,437.39,100,2024-10-15,East,Paid Search,442,3.30316742081448,238.46,787.673303167421,1126.37,4,4,5,445,Champions
CUST00637,2025-11-30,9,2622.5099999999998,1272.83,31,2024-04-08,South,Direct,632,5.197784810126582,291.39,1514.5825158227847,2165.85,2,3,3,233,At Risk
CUST00638,2025-08-31,2,926.6199999999999,402.12,122,2024-05-04,North,Direct,606,1.2046204620462047,463.30999999999995,558.112706270627,798.1,4,5,5,455,Champions
CUST00640,2025-12-10,9,2988.21,1295.99,21,2025-02-02,Central,Direct,332,9.894578313253012,332.0233333333333,3285.2308734939757,4697.88,2,3,2,232,At Risk
CUST00641,2025-11-08,3,842.82,385.52,53,2024-10-08,East,Paid Search,449,2.4387527839643655,280.94,685.1432071269488,979.75,3,5,5,355,Needs Attention
CUST00642,2025-09-01,4,1070.5,548.22,121,2025-01-19,Central,Organic Search,346,4.219653179190751,267.625,1129.2846820809248,1614.88,4,4,4,444,Champions
CUST00643,2025-11-30,14,4254.33,1790.54,31,2024-12-24,North,Social,372,13.736559139784946,303.8807142857143,4174.275403225806,5969.21,2,1,2,212,Lost Customers
CUST00644,2025-08-13,3,1016.69,286.23,140,2024-07-20,East,Direct,529,2.0699432892249527,338.8966666666667,701.4968809073724,1003.14,4,5,4,454,Champions
CUST00645,2025-11-09,9,2791.4,1248.92,52,2024-11-19,North,Organic Search,407,8.071253071253071,310.15555555555557,2503.3439803439805,3579.78,3,3,3,333,Needs Attention
CUST00646,2025-02-16,3,1233.12,467.99,318,2024-05-17,South,Paid Search,593,1.8465430016863404,411.03999999999996,759.0030354131533,1085.37,5,5,4,554,Champions
CUST00647,2024-12-03,3,542.4,280.69,393,2024-07-12,North,Social,537,2.0391061452513966,180.79999999999998,368.67039106145245,527.2,5,5,5,555,Champions
CUST00648,2025-10-30,5,2187.32,966.92,62,2024-08-12,North,Direct,506,3.6067193675889326,437.46400000000006,1577.809881422925,2256.27,3,4,3,343,Needs Attention
CUST00649,2025-11-27,13,2879.23,1074.25,34,2025-02-07,Central,Organic Search,327,14.510703363914374,221.47923076923078,3213.819418960245,4595.76,2,2,3,223,Lost Customers
CUST00650,2025-08-13,6,2388.39,1017.63,140,2024-12-22,South,Email,374,5.855614973262032,398.065,2330.9153743315505,3333.21,4,4,3,443,Loyal Customers
