order_id,customer_id,order_date,product_id,quantity,discount_pct,payment_method,category,unit_price,unit_cost,gross_sales,discount_amount,net_sales,cost,gross_profit
O0004486,CUST00432,2025-07-21,P0024,3,0.05,Net Banking,Grocery,220.04,119.95,660.12,33.01,627.11,359.85,267.26
O0002077,CUST00531,2025-07-21,P0021,1,0.0,COD,Beauty,264.24,127.61,264.24,0.0,264.24,127.61,136.63
O0004743,CUST00291,2025-07-21,P0010,2,0.05,Card,Grocery,158.28,88.17,316.56,15.83,300.73,176.34,124.39
O0003765,CUST00347,2025-07-21,P0009,4,0.1,Card,Fashion,264.14,141.26,1056.56,105.66,950.9,565.04,385.86
O0000600,CUST00473,2025-07-21,P0007,1,0.1,UPI,Grocery,177.14,118.71,177.14,17.71,159.43,118.71,40.72
O0002796,CUST00367,2025-07-21,P0009,1,0.0,Card,Fashion,264.14,141.26,264.14,0.0,264.14,141.26,122.88
O0001621,CUST00337,2025-07-21,P0029,1,0.05,COD,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0003169,CUST00421,2025-07-21,P0023,4,0.05,Net Banking,Fashion,67.68,45.5,270.72,13.54,257.18,182.0,75.18
O0001024,CUST00168,2025-07-21,P0011,2,0.15,Card,Electronics,158.87,121.21,317.74,47.66,270.08,242.42,27.66
O0004574,CUST00564,2025-07-21,P0016,4,0.05,Card,Fashion,101.27,44.23,405.08,20.25,384.83,176.92,207.91
O0000744,CUST00175,2025-07-22,P0020,4,0.0,Card,Home,149.95,68.06,599.8,0.0,599.8,272.24,327.56
O0002239,CUST00328,2025-07-22,P0029,1,0.05,COD,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0000271,CUST00505,2025-07-22,P0031,1,0.0,UPI,Electronics,287.51,147.51,287.51,0.0,287.51,147.51,140.0
O0000936,CUST00516,2025-07-22,P0013,3,0.0,Net Banking,Grocery,268.38,121.9,805.14,0.0,805.14,365.7,439.44
O0001207,CUST00330,2025-07-22,P0012,1,0.15,COD,Electronics,216.75,132.72,216.75,32.51,184.24,132.72,51.52
O0003647,CUST00029,2025-07-23,P0012,2,0.15,Card,Electronics,216.75,132.72,433.5,65.02,368.48,265.44,103.04
O0003973,CUST00400,2025-07-23,P0008,2,0.2,COD,Fashion,152.63,75.07,305.26,61.05,244.21,150.14,94.07
O0004158,CUST00275,2025-07-23,P0011,2,0.0,UPI,Electronics,158.87,121.21,317.74,0.0,317.74,242.42,75.32
O0000741,CUST00371,2025-07-23,P0007,2,0.0,Wallet,Grocery,177.14,118.71,354.28,0.0,354.28,237.42,116.86
O0005006,CUST00355,2025-07-23,P0043,1,0.1,Card,Electronics,364.08,156.96,364.08,36.41,327.67,156.96,170.71
O0001959,CUST00349,2025-07-23,P0026,3,0.0,Card,Electronics,133.04,87.51,399.12,0.0,399.12,262.53,136.59
O0002881,CUST00386,2025-07-23,P0040,1,0.0,COD,Grocery,83.65,51.18,83.65,0.0,83.65,51.18,32.47
O0005037,CUST00402,2025-07-23,P0029,2,0.0,Wallet,Home,354.92,154.02,709.84,0.0,709.84,308.04,401.8
O0004237,CUST00398,2025-07-24,P0021,2,0.2,Net Banking,Beauty,264.24,127.61,528.48,105.7,422.78,255.22,167.56
O0001017,CUST00556,2025-07-24,P0035,1,0.0,UPI,Home,139.63,80.04,139.63,0.0,139.63,80.04,59.59
O0000856,CUST00422,2025-07-24,P0028,1,0.1,COD,Electronics,164.95,128.88,164.95,16.5,148.45,128.88,19.57
O0000620,CUST00429,2025-07-24,P0044,4,0.1,Card,Home,319.2,142.3,1276.8,127.68,1149.12,569.2,579.92
O0002098,CUST00268,2025-07-24,P0028,1,0.0,UPI,Electronics,164.95,128.88,164.95,0.0,164.95,128.88,36.07
O0004060,CUST00261,2025-07-24,P0027,1,0.05,UPI,Electronics,55.13,36.66,55.13,2.76,52.37,36.66,15.71
O0003716,CUST00049,2025-07-24,P0013,1,0.15,Card,Grocery,268.38,121.9,268.38,40.26,228.12,121.9,106.22
O0004266,CUST00479,2025-07-24,P0006,1,0.05,UPI,Beauty,192.36,150.65,192.36,9.62,182.74,150.65,32.09
O0001704,CUST00122,2025-07-24,P0012,1,0.05,Card,Electronics,216.75,132.72,216.75,10.84,205.91,132.72,73.19
O0004809,CUST00165,2025-07-24,P0016,4,0.1,UPI,Fashion,101.27,44.23,405.08,40.51,364.57,176.92,187.65
O0004649,CUST00168,2025-07-25,P0022,2,0.0,Card,Electronics,326.52,146.8,653.04,0.0,653.04,293.6,359.44
O0004463,CUST00265,2025-07-25,P0001,2,0.05,Card,Fashion,114.26,54.48,228.52,11.43,217.09,108.96,108.13
O0001857,CUST00361,2025-07-25,P0021,3,0.15,Card,Beauty,264.24,127.61,792.72,118.91,673.81,382.83,290.98
O0001075,CUST00122,2025-07-25,P0044,1,0.15,Card,Home,319.2,142.3,319.2,47.88,271.32,142.3,129.02
O0004270,CUST00423,2025-07-25,P0005,1,0.0,Net Banking,Electronics,273.97,126.69,273.97,0.0,273.97,126.69,147.28
O0000627,CUST00147,2025-07-26,P0014,2,0.1,UPI,Electronics,66.45,51.75,132.9,13.29,119.61,103.5,16.11
O0004102,CUST00405,2025-07-26,P0022,2,0.0,UPI,Electronics,326.52,146.8,653.04,0.0,653.04,293.6,359.44
O0001028,CUST00497,2025-07-26,P0005,2,0.0,Card,Electronics,273.97,126.69,547.94,0.0,547.94,253.38,294.56
O0003811,CUST00044,2025-07-26,P0014,1,0.1,Net Banking,Electronics,66.45,51.75,66.45,6.64,59.81,51.75,8.06
O0003549,CUST00275,2025-07-26,P0008,3,0.1,COD,Fashion,152.63,75.07,457.89,45.79,412.1,225.21,186.89
O0001052,CUST00379,2025-07-26,P0022,4,0.2,Net Banking,Electronics,326.52,146.8,1306.08,261.22,1044.86,587.2,457.66
O0000118,CUST00343,2025-07-26,P0041,1,0.05,UPI,Grocery,240.98,127.74,240.98,12.05,228.93,127.74,101.19
O0001684,CUST00352,2025-07-26,P0003,1,0.15,Card,Home,236.77,123.51,236.77,35.52,201.25,123.51,77.74
O0002044,CUST00081,2025-07-26,P0037,2,0.1,UPI,Fashion,32.76,22.26,65.52,6.55,58.97,44.52,14.45
O0002496,CUST00260,2025-07-26,P0003,2,0.0,Wallet,Home,236.77,123.51,473.54,0.0,473.54,247.02,226.52
O0000725,CUST00535,2025-07-27,P0045,4,0.0,UPI,Grocery,121.81,53.8,487.24,0.0,487.24,215.2,272.04
O0001136,CUST00200,2025-07-27,P0017,2,0.0,Card,Home,110.28,84.44,220.56,0.0,220.56,168.88,51.68
O0000724,CUST00119,2025-07-27,P0023,2,0.0,COD,Fashion,67.68,45.5,135.36,0.0,135.36,91.0,44.36
O0002982,CUST00007,2025-07-27,P0006,3,0.0,Wallet,Beauty,192.36,150.65,577.08,0.0,577.08,451.95,125.13
O0004532,CUST00265,2025-07-27,P0045,2,0.2,UPI,Grocery,121.81,53.8,243.62,48.72,194.9,107.6,87.3
O0005120,CUST00447,2025-07-27,P0034,4,0.05,COD,Electronics,186.26,105.01,745.04,37.25,707.79,420.04,287.75
O0000859,CUST00275,2025-07-27,P0019,1,0.1,Card,Electronics,148.06,96.56,148.06,14.81,133.25,96.56,36.69
O0003738,CUST00500,2025-07-27,P0025,1,0.0,UPI,Fashion,234.0,111.05,234.0,0.0,234.0,111.05,122.95
O0004839,CUST00189,2025-07-27,P0002,2,0.0,UPI,Electronics,165.42,102.08,330.84,0.0,330.84,204.16,126.68
O0003429,CUST00084,2025-07-28,P0042,4,0.1,Wallet,Fashion,92.99,66.18,371.96,37.2,334.76,264.72,70.04
O0000213,CUST00204,2025-07-28,P0029,1,0.05,Card,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0003085,CUST00115,2025-07-28,P0011,1,0.1,UPI,Electronics,158.87,121.21,158.87,15.89,142.98,121.21,21.77
O0001965,CUST00383,2025-07-28,P0020,2,0.05,UPI,Home,149.95,68.06,299.9,15.0,284.9,136.12,148.78
O0003635,CUST00215,2025-07-28,P0040,1,0.2,UPI,Grocery,83.65,51.18,83.65,16.73,66.92,51.18,15.74
O0000672,CUST00183,2025-07-28,P0026,4,0.0,COD,Electronics,133.04,87.51,532.16,0.0,532.16,350.04,182.12
O0004253,CUST00600,2025-07-28,P0001,1,0.0,Net Banking,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0005083,CUST00384,2025-07-28,P0003,3,0.0,COD,Home,236.77,123.51,710.31,0.0,710.31,370.53,339.78
O0004511,CUST00446,2025-07-28,P0034,3,0.0,Card,Electronics,186.26,105.01,558.78,0.0,558.78,315.03,243.75
O0001233,CUST00133,2025-07-28,P0035,2,0.1,UPI,Home,139.63,80.04,279.26,27.93,251.33,160.08,91.25
O0003132,CUST00255,2025-07-28,P0004,1,0.1,COD,Home,54.29,27.5,54.29,5.43,48.86,27.5,21.36
O0001703,CUST00261,2025-07-28,P0042,3,0.05,UPI,Fashion,92.99,66.18,278.97,13.95,265.02,198.54,66.48
O0001354,CUST00516,2025-07-28,P0026,1,0.1,UPI,Electronics,133.04,87.51,133.04,13.3,119.74,87.51,32.23
O0003062,CUST00557,2025-07-29,P0023,1,0.05,COD,Fashion,67.68,45.5,67.68,3.38,64.3,45.5,18.8
O0002508,CUST00288,2025-07-29,P0023,1,0.15,COD,Fashion,67.68,45.5,67.68,10.15,57.53,45.5,12.03
O0001848,CUST00418,2025-07-29,P0005,1,0.15,UPI,Electronics,273.97,126.69,273.97,41.1,232.87,126.69,106.18
O0001724,CUST00349,2025-07-29,P0029,1,0.05,UPI,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0002867,CUST00648,2025-07-29,P0037,3,0.05,UPI,Fashion,32.76,22.26,98.28,4.91,93.37,66.78,26.59
O0001374,CUST00053,2025-07-29,P0018,1,0.05,COD,Beauty,175.93,84.8,175.93,8.8,167.13,84.8,82.33
O0000862,CUST00266,2025-07-29,P0017,4,0.0,Card,Home,110.28,84.44,441.12,0.0,441.12,337.76,103.36
O0001491,CUST00251,2025-07-29,P0025,3,0.05,Net Banking,Fashion,234.0,111.05,702.0,35.1,666.9,333.15,333.75
O0005110,CUST00277,2025-07-29,P0004,4,0.1,COD,Home,54.29,27.5,217.16,21.72,195.44,110.0,85.44
O0000752,CUST00115,2025-07-29,P0002,4,0.0,Net Banking,Electronics,165.42,102.08,661.68,0.0,661.68,408.32,253.36
O0003748,CUST00249,2025-07-30,P0032,1,0.0,COD,Electronics,325.98,157.6,325.98,0.0,325.98,157.6,168.38
O0001245,CUST00150,2025-07-30,P0035,1,0.1,UPI,Home,139.63,80.04,139.63,13.96,125.67,80.04,45.63
O0004730,CUST00410,2025-07-30,P0005,2,0.15,Card,Electronics,273.97,126.69,547.94,82.19,465.75,253.38,212.37
O0000100,CUST00340,2025-07-30,P0001,3,0.0,COD,Fashion,114.26,54.48,342.78,0.0,342.78,163.44,179.34
O0002664,CUST00266,2025-07-30,P0030,1,0.1,Card,Grocery,239.09,117.72,239.09,23.91,215.18,117.72,97.46
O0003577,CUST00594,2025-07-30,P0026,1,0.15,COD,Electronics,133.04,87.51,133.04,19.96,113.08,87.51,25.57
O0004152,CUST00210,2025-07-30,P0007,3,0.1,UPI,Grocery,177.14,118.71,531.42,53.14,478.28,356.13,122.15
O0002193,CUST00237,2025-07-31,P0038,1,0.0,UPI,Fashion,157.39,70.68,157.39,0.0,157.39,70.68,86.71
O0000356,CUST00331,2025-07-31,P0010,1,0.15,Wallet,Grocery,158.28,88.17,158.28,23.74,134.54,88.17,46.37
O0005063,CUST00265,2025-07-31,P0020,2,0.2,UPI,Home,149.95,68.06,299.9,59.98,239.92,136.12,103.8
O0004454,CUST00354,2025-07-31,P0012,4,0.0,Wallet,Electronics,216.75,132.72,867.0,0.0,867.0,530.88,336.12
O0003784,CUST00259,2025-07-31,P0007,1,0.1,Wallet,Grocery,177.14,118.71,177.14,17.71,159.43,118.71,40.72
O0003183,CUST00330,2025-07-31,P0018,2,0.1,UPI,Beauty,175.93,84.8,351.86,35.19,316.67,169.6,147.07
O0003777,CUST00418,2025-07-31,P0030,1,0.2,UPI,Grocery,239.09,117.72,239.09,47.82,191.27,117.72,73.55
O0000969,CUST00199,2025-07-31,P0031,4,0.2,COD,Electronics,287.51,147.51,1150.04,230.01,920.03,590.04,329.99
O0003205,CUST00571,2025-07-31,P0004,1,0.15,UPI,Home,54.29,27.5,54.29,8.14,46.15,27.5,18.65
O0003562,CUST00527,2025-07-31,P0014,1,0.0,COD,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0001257,CUST00264,2025-08-01,P0036,1,0.0,Card,Home,308.75,157.97,308.75,0.0,308.75,157.97,150.78
O0000146,CUST00475,2025-08-01,P0012,2,0.0,Card,Electronics,216.75,132.72,433.5,0.0,433.5,265.44,168.06
O0003980,CUST00564,2025-08-01,P0027,3,0.0,Card,Electronics,55.13,36.66,165.39,0.0,165.39,109.98,55.41
O0001710,CUST00089,2025-08-01,P0010,2,0.15,Wallet,Grocery,158.28,88.17,316.56,47.48,269.08,176.34,92.74
O0002525,CUST00075,2025-08-01,P0005,1,0.1,UPI,Electronics,273.97,126.69,273.97,27.4,246.57,126.69,119.88
O0002738,CUST00201,2025-08-01,P0019,2,0.1,UPI,Electronics,148.06,96.56,296.12,29.61,266.51,193.12,73.39
O0000193,CUST00304,2025-08-01,P0019,1,0.0,COD,Electronics,148.06,96.56,148.06,0.0,148.06,96.56,51.5
O0004187,CUST00545,2025-08-01,P0001,1,0.0,Card,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0000882,CUST00275,2025-08-01,P0023,1,0.05,UPI,Fashion,67.68,45.5,67.68,3.38,64.3,45.5,18.8
O0003282,CUST00355,2025-08-01,P0022,3,0.1,Card,Electronics,326.52,146.8,979.56,97.96,881.6,440.4,441.2
O0000745,CUST00569,2025-08-01,P0015,3,0.1,Wallet,Fashion,43.69,25.91,131.07,13.11,117.96,77.73,40.23
O0001473,CUST00324,2025-08-01,P0029,1,0.1,Card,Home,354.92,154.02,354.92,35.49,319.43,154.02,165.41
O0000636,CUST00383,2025-08-01,P0023,1,0.15,Net Banking,Fashion,67.68,45.5,67.68,10.15,57.53,45.5,12.03
O0001407,CUST00634,2025-08-02,P0043,4,0.0,UPI,Electronics,364.08,156.96,1456.32,0.0,1456.32,627.84,828.48
O0002908,CUST00074,2025-08-02,P0012,4,0.15,UPI,Electronics,216.75,132.72,867.0,130.05,736.95,530.88,206.07
O0000251,CUST00575,2025-08-02,P0040,2,0.0,COD,Grocery,83.65,51.18,167.3,0.0,167.3,102.36,64.94
O0003104,CUST00516,2025-08-02,P0030,1,0.05,Wallet,Grocery,239.09,117.72,239.09,11.95,227.14,117.72,109.42
O0000386,CUST00591,2025-08-02,P0036,1,0.0,UPI,Home,308.75,157.97,308.75,0.0,308.75,157.97,150.78
O0000200,CUST00011,2025-08-02,P0004,2,0.0,Card,Home,54.29,27.5,108.58,0.0,108.58,55.0,53.58
O0004590,CUST00487,2025-08-03,P0029,4,0.15,COD,Home,354.92,154.02,1419.68,212.95,1206.73,616.08,590.65
O0001677,CUST00106,2025-08-03,P0043,4,0.0,COD,Electronics,364.08,156.96,1456.32,0.0,1456.32,627.84,828.48
O0000046,CUST00511,2025-08-03,P0041,2,0.05,UPI,Grocery,240.98,127.74,481.96,24.1,457.86,255.48,202.38
O0004212,CUST00029,2025-08-03,P0013,1,0.05,Card,Grocery,268.38,121.9,268.38,13.42,254.96,121.9,133.06
O0005175,CUST00577,2025-08-04,P0014,2,0.1,Net Banking,Electronics,66.45,51.75,132.9,13.29,119.61,103.5,16.11
O0004786,CUST00462,2025-08-04,P0029,2,0.05,UPI,Home,354.92,154.02,709.84,35.49,674.35,308.04,366.31
O0003042,CUST00161,2025-08-04,P0018,2,0.2,Net Banking,Beauty,175.93,84.8,351.86,70.37,281.49,169.6,111.89
O0003367,CUST00358,2025-08-04,P0010,1,0.1,Card,Grocery,158.28,88.17,158.28,15.83,142.45,88.17,54.28
O0004587,CUST00212,2025-08-04,P0032,1,0.15,UPI,Electronics,325.98,157.6,325.98,48.9,277.08,157.6,119.48
O0000780,CUST00641,2025-08-05,P0008,1,0.0,UPI,Fashion,152.63,75.07,152.63,0.0,152.63,75.07,77.56
O0001711,CUST00464,2025-08-05,P0040,2,0.1,COD,Grocery,83.65,51.18,167.3,16.73,150.57,102.36,48.21
O0000122,CUST00337,2025-08-05,P0021,1,0.0,COD,Beauty,264.24,127.61,264.24,0.0,264.24,127.61,136.63
O0002674,CUST00645,2025-08-05,P0022,1,0.0,UPI,Electronics,326.52,146.8,326.52,0.0,326.52,146.8,179.72
O0000944,CUST00611,2025-08-05,P0032,2,0.0,COD,Electronics,325.98,157.6,651.96,0.0,651.96,315.2,336.76
O0000802,CUST00346,2025-08-05,P0014,4,0.15,UPI,Electronics,66.45,51.75,265.8,39.87,225.93,207.0,18.93
O0000352,CUST00557,2025-08-06,P0011,4,0.0,Net Banking,Electronics,158.87,121.21,635.48,0.0,635.48,484.84,150.64
O0004944,CUST00266,2025-08-06,P0040,4,0.0,Wallet,Grocery,83.65,51.18,334.6,0.0,334.6,204.72,129.88
O0002711,CUST00131,2025-08-06,P0016,2,0.0,COD,Fashion,101.27,44.23,202.54,0.0,202.54,88.46,114.08
O0003109,CUST00381,2025-08-06,P0026,2,0.15,Card,Electronics,133.04,87.51,266.08,39.91,226.17,175.02,51.15
O0000224,CUST00052,2025-08-06,P0040,1,0.15,Card,Grocery,83.65,51.18,83.65,12.55,71.1,51.18,19.92
O0002550,CUST00429,2025-08-07,P0006,3,0.1,COD,Beauty,192.36,150.65,577.08,57.71,519.37,451.95,67.42
O0004784,CUST00118,2025-08-07,P0031,1,0.05,Card,Electronics,287.51,147.51,287.51,14.38,273.13,147.51,125.62
O0002152,CUST00300,2025-08-07,P0005,2,0.0,Net Banking,Electronics,273.97,126.69,547.94,0.0,547.94,253.38,294.56
O0003394,CUST00470,2025-08-07,P0028,2,0.2,Wallet,Electronics,164.95,128.88,329.9,65.98,263.92,257.76,6.16
O0000392,CUST00557,2025-08-08,P0037,2,0.15,Wallet,Fashion,32.76,22.26,65.52,9.83,55.69,44.52,11.17
O0000688,CUST00611,2025-08-08,P0016,3,0.15,COD,Fashion,101.27,44.23,303.81,45.57,258.24,132.69,125.55
O0004436,CUST00442,2025-08-08,P0017,1,0.0,Net Banking,Home,110.28,84.44,110.28,0.0,110.28,84.44,25.84
O0001831,CUST00429,2025-08-08,P0016,2,0.05,COD,Fashion,101.27,44.23,202.54,10.13,192.41,88.46,103.95
O0000190,CUST00463,2025-08-08,P0006,4,0.05,Net Banking,Beauty,192.36,150.65,769.44,38.47,730.97,602.6,128.37
O0000357,CUST00134,2025-08-08,P0001,1,0.15,UPI,Fashion,114.26,54.48,114.26,17.14,97.12,54.48,42.64
O0001011,CUST00112,2025-08-08,P0018,2,0.2,Net Banking,Beauty,175.93,84.8,351.86,70.37,281.49,169.6,111.89
O0004243,CUST00075,2025-08-09,P0024,1,0.2,UPI,Grocery,220.04,119.95,220.04,44.01,176.03,119.95,56.08
O0004849,CUST00344,2025-08-09,P0009,4,0.05,UPI,Fashion,264.14,141.26,1056.56,52.83,1003.73,565.04,438.69
O0000827,CUST00189,2025-08-09,P0035,1,0.2,Card,Home,139.63,80.04,139.63,27.93,111.7,80.04,31.66
O0000751,CUST00550,2025-08-09,P0037,4,0.0,UPI,Fashion,32.76,22.26,131.04,0.0,131.04,89.04,42.0
O0003688,CUST00364,2025-08-09,P0009,2,0.15,COD,Fashion,264.14,141.26,528.28,79.24,449.04,282.52,166.52
O0002736,CUST00364,2025-08-09,P0037,3,0.2,COD,Fashion,32.76,22.26,98.28,19.66,78.62,66.78,11.84
O0002839,CUST00047,2025-08-09,P0001,1,0.05,UPI,Fashion,114.26,54.48,114.26,5.71,108.55,54.48,54.07
O0001921,CUST00425,2025-08-09,P0040,2,0.05,UPI,Grocery,83.65,51.18,167.3,8.36,158.94,102.36,56.58
O0005084,CUST00262,2025-08-09,P0019,4,0.05,Card,Electronics,148.06,96.56,592.24,29.61,562.63,386.24,176.39
O0003989,CUST00287,2025-08-09,P0015,3,0.1,Net Banking,Fashion,43.69,25.91,131.07,13.11,117.96,77.73,40.23
O0004934,CUST00223,2025-08-10,P0038,1,0.0,Card,Fashion,157.39,70.68,157.39,0.0,157.39,70.68,86.71
O0004364,CUST00610,2025-08-10,P0040,2,0.0,UPI,Grocery,83.65,51.18,167.3,0.0,167.3,102.36,64.94
O0004046,CUST00360,2025-08-10,P0025,2,0.05,Card,Fashion,234.0,111.05,468.0,23.4,444.6,222.1,222.5
O0002698,CUST00134,2025-08-10,P0009,2,0.0,UPI,Fashion,264.14,141.26,528.28,0.0,528.28,282.52,245.76
O0002079,CUST00574,2025-08-10,P0015,1,0.0,Card,Fashion,43.69,25.91,43.69,0.0,43.69,25.91,17.78
O0003129,CUST00069,2025-08-10,P0008,2,0.0,Wallet,Fashion,152.63,75.07,305.26,0.0,305.26,150.14,155.12
O0002585,CUST00595,2025-08-11,P0003,1,0.0,Card,Home,236.77,123.51,236.77,0.0,236.77,123.51,113.26
O0003454,CUST00450,2025-08-11,P0031,1,0.1,Card,Electronics,287.51,147.51,287.51,28.75,258.76,147.51,111.25
O0002753,CUST00037,2025-08-11,P0035,1,0.05,UPI,Home,139.63,80.04,139.63,6.98,132.65,80.04,52.61
O0003888,CUST00266,2025-08-12,P0026,1,0.05,Card,Electronics,133.04,87.51,133.04,6.65,126.39,87.51,38.88
O0002274,CUST00008,2025-08-12,P0008,1,0.0,UPI,Fashion,152.63,75.07,152.63,0.0,152.63,75.07,77.56
O0004430,CUST00518,2025-08-12,P0045,4,0.05,COD,Grocery,121.81,53.8,487.24,24.36,462.88,215.2,247.68
O0000205,CUST00569,2025-08-12,P0031,3,0.0,COD,Electronics,287.51,147.51,862.53,0.0,862.53,442.53,420.0
O0000940,CUST00396,2025-08-13,P0036,4,0.05,COD,Home,308.75,157.97,1235.0,61.75,1173.25,631.88,541.37
O0004372,CUST00094,2025-08-13,P0038,1,0.1,UPI,Fashion,157.39,70.68,157.39,15.74,141.65,70.68,70.97
O0005064,CUST00047,2025-08-13,P0013,4,0.0,UPI,Grocery,268.38,121.9,1073.52,0.0,1073.52,487.6,585.92
O0001116,CUST00057,2025-08-13,P0005,3,0.2,COD,Electronics,273.97,126.69,821.91,164.38,657.53,380.07,277.46
O0003743,CUST00398,2025-08-13,P0023,1,0.2,UPI,Fashion,67.68,45.5,67.68,13.54,54.14,45.5,8.64
O0002522,CUST00562,2025-08-13,P0012,1,0.05,UPI,Electronics,216.75,132.72,216.75,10.84,205.91,132.72,73.19
O0003418,CUST00650,2025-08-13,P0021,1,0.1,Wallet,Beauty,264.24,127.61,264.24,26.42,237.82,127.61,110.21
O0003646,CUST00344,2025-08-13,P0029,1,0.0,COD,Home,354.92,154.02,354.92,0.0,354.92,154.02,200.9
O0003355,CUST00644,2025-08-13,P0006,2,0.15,COD,Beauty,192.36,150.65,384.72,57.71,327.01,301.3,25.71
O0001881,CUST00376,2025-08-13,P0029,1,0.05,COD,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0004011,CUST00242,2025-08-14,P0012,2,0.05,COD,Electronics,216.75,132.72,433.5,21.68,411.82,265.44,146.38
O0000206,CUST00598,2025-08-14,P0034,1,0.15,Wallet,Electronics,186.26,105.01,186.26,27.94,158.32,105.01,53.31
O0003893,CUST00475,2025-08-14,P0009,1,0.0,Net Banking,Fashion,264.14,141.26,264.14,0.0,264.14,141.26,122.88
O0002416,CUST00394,2025-08-14,P0029,1,0.05,Card,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0001521,CUST00336,2025-08-14,P0006,2,0.1,UPI,Beauty,192.36,150.65,384.72,38.47,346.25,301.3,44.95
O0000191,CUST00429,2025-08-14,P0006,2,0.05,Net Banking,Beauty,192.36,150.65,384.72,19.24,365.48,301.3,64.18
O0002382,CUST00443,2025-08-14,P0045,2,0.0,UPI,Grocery,121.81,53.8,243.62,0.0,243.62,107.6,136.02
O0001464,CUST00165,2025-08-15,P0021,1,0.1,UPI,Beauty,264.24,127.61,264.24,26.42,237.82,127.61,110.21
O0004235,CUST00490,2025-08-15,P0024,2,0.0,Card,Grocery,220.04,119.95,440.08,0.0,440.08,239.9,200.18
O0004215,CUST00013,2025-08-15,P0003,1,0.15,Card,Home,236.77,123.51,236.77,35.52,201.25,123.51,77.74
O0002441,CUST00556,2025-08-15,P0031,2,0.1,UPI,Electronics,287.51,147.51,575.02,57.5,517.52,295.02,222.5
O0000997,CUST00222,2025-08-15,P0018,1,0.0,UPI,Beauty,175.93,84.8,175.93,0.0,175.93,84.8,91.13
O0002929,CUST00624,2025-08-16,P0015,1,0.0,UPI,Fashion,43.69,25.91,43.69,0.0,43.69,25.91,17.78
O0003353,CUST00063,2025-08-16,P0016,4,0.1,Card,Fashion,101.27,44.23,405.08,40.51,364.57,176.92,187.65
O0001062,CUST00368,2025-08-16,P0001,1,0.0,UPI,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0002987,CUST00386,2025-08-16,P0008,2,0.0,UPI,Fashion,152.63,75.07,305.26,0.0,305.26,150.14,155.12
O0002668,CUST00323,2025-08-16,P0042,1,0.0,Wallet,Fashion,92.99,66.18,92.99,0.0,92.99,66.18,26.81
O0003372,CUST00484,2025-08-16,P0026,2,0.1,Card,Electronics,133.04,87.51,266.08,26.61,239.47,175.02,64.45
O0000319,CUST00542,2025-08-16,P0032,2,0.0,COD,Electronics,325.98,157.6,651.96,0.0,651.96,315.2,336.76
O0004331,CUST00560,2025-08-17,P0039,2,0.05,UPI,Electronics,302.32,141.08,604.64,30.23,574.41,282.16,292.25
O0003152,CUST00279,2025-08-17,P0029,3,0.0,Card,Home,354.92,154.02,1064.76,0.0,1064.76,462.06,602.7
O0003471,CUST00025,2025-08-17,P0040,2,0.0,UPI,Grocery,83.65,51.18,167.3,0.0,167.3,102.36,64.94
O0004612,CUST00369,2025-08-17,P0045,1,0.2,Card,Grocery,121.81,53.8,121.81,24.36,97.45,53.8,43.65
O0000771,CUST00070,2025-08-17,P0028,2,0.05,UPI,Electronics,164.95,128.88,329.9,16.5,313.4,257.76,55.64
O0002806,CUST00548,2025-08-17,P0012,2,0.0,UPI,Electronics,216.75,132.72,433.5,0.0,433.5,265.44,168.06
O0003455,CUST00048,2025-08-17,P0019,1,0.2,UPI,Electronics,148.06,96.56,148.06,29.61,118.45,96.56,21.89
O0003222,CUST00379,2025-08-17,P0022,3,0.15,Card,Electronics,326.52,146.8,979.56,146.93,832.63,440.4,392.23
O0000603,CUST00619,2025-08-18,P0011,1,0.0,UPI,Electronics,158.87,121.21,158.87,0.0,158.87,121.21,37.66
O0002304,CUST00025,2025-08-18,P0004,4,0.1,Wallet,Home,54.29,27.5,217.16,21.72,195.44,110.0,85.44
O0003847,CUST00340,2025-08-18,P0002,4,0.0,UPI,Electronics,165.42,102.08,661.68,0.0,661.68,408.32,253.36
O0004830,CUST00372,2025-08-18,P0040,4,0.0,Card,Grocery,83.65,51.18,334.6,0.0,334.6,204.72,129.88
O0001259,CUST00384,2025-08-18,P0016,3,0.15,UPI,Fashion,101.27,44.23,303.81,45.57,258.24,132.69,125.55
O0001485,CUST00596,2025-08-18,P0024,2,0.0,Wallet,Grocery,220.04,119.95,440.08,0.0,440.08,239.9,200.18
O0004542,CUST00516,2025-08-18,P0011,1,0.2,COD,Electronics,158.87,121.21,158.87,31.77,127.1,121.21,5.89
O0004469,CUST00198,2025-08-18,P0037,1,0.0,Card,Fashion,32.76,22.26,32.76,0.0,32.76,22.26,10.5
